ID,Municipios_ID,Mes,Promedio_Radiacion
8243,52435,August,4.406666666
8244,52473,August,4.276666666
8245,52480,August,4.406666666
8246,52490,August,4.276666666
8247,52506,August,4.406666666
8248,52520,August,4.276666666
8249,52540,August,4.406666666
8250,52560,August,3.86
8251,52565,August,4.406666666
8252,52573,August,3.86
8253,52585,August,3.86
8254,52612,August,4.406666666
8255,52621,August,4.146666666
8256,52678,August,4.406666666
8257,52683,August,4.406666666
8258,52685,August,4.406666666
8259,52687,August,4.406666666
8260,52693,August,4.406666666
8261,52694,August,4.406666666
8262,52696,August,4.273333333
8263,52699,August,4.406666666
8264,52720,August,4.406666666
8265,52786,August,4.406666666
8266,52788,August,4.406666666
8267,52835,August,4.146666666
8268,52838,August,4.406666666
8269,52885,August,4.406666666
8270,54001,August,4.83
8271,54003,August,5.526666666
8272,54051,August,4.83
8273,54099,August,4.83
8274,54109,August,5.856666666
8275,54125,August,4.83
8276,54128,August,5.436666666
8277,54172,August,4.83
8278,54174,August,4.83
8279,54206,August,5.526666666
8280,54223,August,4.83
8281,54239,August,4.83
8282,54245,August,5.526666666
8283,54250,August,5.526666666
8284,54261,August,4.83
8285,54313,August,4.83
8286,54344,August,5.526666666
8287,54347,August,4.83
8288,54377,August,4.83
8289,54385,August,5.436666666
8290,54398,August,5.526666666
8291,54405,August,4.83
8292,54418,August,4.83
8293,54480,August,4.83
8294,54498,August,5.526666666
8295,54518,August,4.83
8296,54520,August,4.83
8297,54553,August,5.856666666
8298,54599,August,4.83
8299,54660,August,4.83
8300,54670,August,5.526666666
8301,54673,August,4.83
8302,54680,August,4.83
8303,54720,August,5.856666666
8304,54743,August,4.83
8305,54800,August,5.526666666
8306,54810,August,5.856666666
8307,54820,August,4.83
8308,54871,August,4.83
8309,54874,August,4.83
8310,63001,August,4.82
8311,63111,August,4.82
8312,63130,August,4.82
8313,63190,August,4.82
8314,63212,August,4.82
8315,63272,August,4.82
8316,63302,August,4.82
8317,63401,August,4.82
8318,63470,August,4.82
8319,63548,August,4.82
8320,63594,August,4.82
8321,63690,August,4.82
8322,66001,August,4.82
8323,66045,August,5.143333333
8324,66075,August,4.82
8325,66088,August,5.143333333
8326,66170,August,4.82
8327,66318,August,5.143333333
8328,66383,August,4.443333333
8329,66400,August,4.82
8330,66440,August,4.82
8331,66456,August,5.143333333
8332,66572,August,4.443333333
8333,66594,August,5.143333333
8334,66682,August,4.82
8335,66687,August,5.143333333
8336,68001,August,5.436666666
8337,68013,August,5.443333333
8338,68020,August,4.59
8339,68051,August,5.443333333
8340,68077,August,4.59
8341,68079,August,5.443333333
8342,68081,August,5.436666666
8343,68092,August,5.443333333
8344,68101,August,4.59
8345,68121,August,5.443333333
8346,68132,August,4.83
8347,68147,August,4.506666666
8348,68152,August,4.506666666
8349,68160,August,4.506666666
8350,68162,August,4.506666666
8351,68167,August,5.443333333
8352,68169,August,4.83
8353,68176,August,5.443333333
8354,68179,August,5.443333333
8355,68190,August,5.443333333
8356,68207,August,4.506666666
8357,68209,August,5.443333333
8358,68211,August,5.443333333
8359,68217,August,5.443333333
8360,68229,August,5.443333333
8361,68235,August,5.443333333
8362,68245,August,5.443333333
8363,68250,August,5.443333333
8364,68255,August,5.436666666
8365,68264,August,5.443333333
8366,68266,August,4.506666666
8367,68271,August,4.59
8368,68276,August,5.436666666
8369,68296,August,5.443333333
8370,68298,August,4.59
8371,68307,August,5.436666666
8372,68318,August,4.506666666
8373,68320,August,5.443333333
8374,68322,August,5.443333333
8375,68324,August,4.59
8376,68327,August,5.443333333
8377,68344,August,5.443333333
8378,68368,August,4.59
8379,68370,August,5.443333333
8380,68377,August,4.59
8381,68385,August,5.443333333
8382,68397,August,5.443333333
8383,68406,August,5.436666666
8384,68418,August,5.443333333
8385,68425,August,4.506666666
8386,68432,August,4.506666666
8387,68444,August,5.436666666
8388,68464,August,4.506666666
8389,68468,August,4.506666666
8390,68498,August,5.443333333
8391,68500,August,5.443333333
8392,68502,August,4.506666666
8393,68522,August,5.443333333
8394,68524,August,5.443333333
8395,68533,August,5.443333333
8396,68547,August,5.443333333
8397,68549,August,5.443333333
8398,68572,August,4.59
8399,68573,August,5.83
8400,68575,August,5.436666666
8401,68615,August,5.436666666
8402,68655,August,5.436666666
8403,68669,August,4.506666666
8404,68673,August,5.443333333
8405,68679,August,5.443333333
8406,68682,August,4.506666666
8407,68684,August,4.506666666
8408,68686,August,4.506666666
8409,68689,August,5.443333333
8410,68705,August,4.506666666
8411,68720,August,5.443333333
8412,68745,August,5.443333333
8413,68755,August,5.443333333
8414,68770,August,5.443333333
8415,68773,August,4.59
8416,68780,August,4.83
8417,68820,August,4.83
8418,68855,August,5.443333333
8419,68861,August,5.443333333
8420,68867,August,4.83
8421,68872,August,5.443333333
8422,68895,August,5.443333333
8423,70001,August,5.316666666
8424,70110,August,5.73
8425,70124,August,5.406666666
8426,70204,August,5.316666666
8427,70215,August,5.316666666
8428,70221,August,5.316666666
8429,70230,August,5.316666666
8430,70233,August,5.316666666
8431,70235,August,5.316666666
8432,70265,August,5.496666666
8433,70400,August,5.406666666
8434,70418,August,5.316666666
8435,70429,August,5.496666666
8436,70473,August,5.316666666
8437,70508,August,5.316666666
8438,70523,August,5.316666666
8439,70670,August,5.316666666
8440,70678,August,5.406666666
8441,70702,August,5.316666666
8442,70708,August,5.406666666
8443,70713,August,5.316666666
8444,70717,August,5.316666666
8445,70742,August,5.316666666
8446,70771,August,5.496666666
8447,70820,August,5.316666666
8448,70823,August,5.316666666
8449,73001,August,4.82
8450,73024,August,4.333333333
8451,73026,August,4.89
8452,73030,August,4.89
8453,73043,August,4.82
8454,73055,August,5.463333333
8455,73067,August,4.74
8456,73124,August,4.82
8457,73148,August,4.89
8458,73152,August,5.143333333
8459,73168,August,4.74
8460,73200,August,4.89
8461,73217,August,4.74
8462,73226,August,4.89
8463,73236,August,4.333333333
8464,73268,August,4.89
8465,73270,August,5.463333333
8466,73275,August,4.89
8467,73283,August,5.143333333
8468,73319,August,4.89
8469,73347,August,5.143333333
8470,73349,August,5.463333333
8471,73352,August,4.89
8472,73408,August,4.89
8473,73411,August,4.82
8474,73443,August,5.463333333
8475,73449,August,4.89
8476,73461,August,4.82
8477,73483,August,4.74
8478,73504,August,4.74
8479,73520,August,5.143333333
8480,73547,August,4.89
8481,73555,August,4.74
8482,73563,August,4.333333333
8483,73585,August,4.333333333
8484,73616,August,4.74
8485,73622,August,4.82
8486,73624,August,4.82
8487,73671,August,4.74
8488,73675,August,4.74
8489,73678,August,4.82
8490,73686,August,4.82
8491,73770,August,4.89
8492,73854,August,4.82
8493,73861,August,4.89
8494,73870,August,5.143333333
8495,73873,August,4.333333333
8496,76001,August,4.45
8497,76020,August,4.82
8498,76036,August,4.536666666
8499,76041,August,4.82
8500,76054,August,4.536666666
8501,76100,August,4.536666666
8502,76109,August,4.313333333
8503,76111,August,4.45
8504,76113,August,4.536666666
8505,76122,August,4.82
8506,76126,August,4.45
8507,76130,August,4.45
8508,76147,August,4.82
8509,76233,August,4.45
8510,76243,August,4.536666666
8511,76246,August,4.536666666
8512,76248,August,4.45
8513,76250,August,4.536666666
8514,76275,August,4.45
8515,76306,August,4.45
8516,76318,August,4.45
8517,76364,August,4.45
8518,76377,August,4.45
8519,76400,August,4.536666666
8520,76403,August,4.536666666
8521,76497,August,4.82
8522,76520,August,4.45
8523,76563,August,4.45
8524,76606,August,4.45
8525,76616,August,4.536666666
8526,76622,August,4.536666666
8527,76670,August,4.45
8528,76736,August,4.82
8529,76823,August,4.536666666
8530,76828,August,4.536666666
8531,76834,August,4.536666666
8532,76845,August,4.82
8533,76863,August,4.536666666
8534,76869,August,4.45
8535,76890,August,4.45
8536,76892,August,4.45
8537,76895,August,4.536666666
8538,81001,August,5.116666666
8539,81065,August,4.986666666
8540,81220,August,4.926666666
8541,81300,August,4.933333333
8542,81591,August,4.933333333
8543,81736,August,4.933333333
8544,81794,August,4.933333333
8545,85001,August,4.553333333
8546,85010,August,4.553333333
8547,85015,August,4.553333333
8548,85125,August,4.933333333
8549,85136,August,4.506666666
8550,85139,August,4.956666666
8551,85162,August,4.956666666
8552,85225,August,4.553333333
8553,85230,August,4.733333333
8554,85250,August,5.026666666
8555,85263,August,5.026666666
8556,85279,August,4.553333333
8557,85300,August,4.463333333
8558,85315,August,4.506666666
8559,85325,August,5.026666666
8560,85400,August,4.553333333
8561,85410,August,4.553333333
8562,85430,August,5.026666666
8563,85440,August,4.956666666
8564,86001,August,3.9
8565,86219,August,3.9
8566,86320,August,4.54
8567,86568,August,4.54
8568,86569,August,4.54
8569,86571,August,4.54
8570,86573,August,4.683333333
8571,86749,August,3.9
8572,86755,August,3.9
8573,86757,August,4.54
8574,86760,August,4.406666666
8575,86865,August,4.54
8576,86885,August,3.9
8577,88001,August,5.39
8578,88564,August,5.593333333
8579,91001,August,4.9
8580,91263,August,4.776666666
8581,91405,August,4.806666666
8582,91407,August,4.803333333
8583,91430,August,4.663333333
8584,91460,August,4.74
8585,91530,August,4.666666666
8586,91536,August,4.79
8587,91540,August,4.883333333
8588,91669,August,4.706666666
8589,91798,August,4.69
8590,94001,August,4.983333333
8591,94343,August,4.763333333
8592,94883,August,4.933333333
8593,94884,August,4.963333333
8594,94885,August,4.896666666
8595,94886,August,4.983333333
8596,94887,August,4.596666666
8597,94888,August,4.576666666
8598,95001,August,4.87
8599,95015,August,4.773333333
8600,95025,August,4.87
8601,95200,August,4.606666666
8602,97001,August,4.576666666
8603,97161,August,4.606666666
8604,97511,August,4.663333333
8605,97666,August,4.71
8606,97777,August,4.576666666
8607,97889,August,4.753333333
8608,99001,August,5.03
8609,99524,August,4.72
8610,99624,August,4.72
8611,99773,August,4.786666666
8612,5001,August,5.376666666
8613,5002,August,5.143333333
8614,5004,August,4.58
8615,5021,August,5.376666666
8616,5030,August,5.376666666
8617,5031,August,5.376666666
8618,5034,August,5.143333333
8619,5036,August,5.376666666
8620,5038,August,5.376666666
8621,5040,August,5.183333333
8622,5042,August,5.376666666
8623,5044,August,5.376666666
8624,5045,August,4.723333333
8625,5051,August,5.133333333
8626,5055,August,5.143333333
8627,5059,August,5.376666666
8628,5079,August,5.376666666
8629,5086,August,5.376666666
8630,5088,August,5.376666666
8631,5091,August,5.143333333
8632,5093,August,5.376666666
8633,5101,August,4.443333333
8634,5107,August,5.183333333
8635,5113,August,5.376666666
8636,5120,August,5.183333333
8637,5125,August,5.376666666
8638,5129,August,5.376666666
8639,5134,August,5.376666666
8640,5138,August,4.58
8641,5142,August,5.83
8642,5145,August,5.143333333
8643,5147,August,4.723333333
8644,5148,August,5.376666666
8645,5150,August,5.376666666
8646,5154,August,5.183333333
8647,5172,August,4.723333333
8648,5190,August,5.376666666
8649,5197,August,5.376666666
8650,5206,August,5.376666666
8651,5209,August,5.376666666
8652,5212,August,5.376666666
8653,5234,August,4.58
8654,5237,August,5.376666666
8655,5240,August,5.376666666
8656,5250,August,5.44
8657,5264,August,5.376666666
8658,5266,August,5.376666666
8659,5282,August,5.143333333
8660,5284,August,4.58
8661,5306,August,5.376666666
8662,5308,August,5.376666666
8663,5310,August,5.376666666
8664,5313,August,5.376666666
8665,5315,August,5.376666666
8666,5318,August,5.376666666
8667,5321,August,5.376666666
8668,5347,August,5.376666666
8669,5353,August,5.143333333
8670,5360,August,5.376666666
8671,5361,August,5.183333333
8672,5364,August,5.143333333
8673,5368,August,5.143333333
8674,5376,August,5.376666666
8675,5380,August,5.376666666
8676,5390,August,5.143333333
8677,5400,August,5.143333333
8678,5411,August,5.376666666
8679,5425,August,5.83
8680,5440,August,5.376666666
8681,5467,August,5.143333333
8682,5475,August,4.58
8683,5480,August,4.723333333
8684,5483,August,5.143333333
8685,5490,August,5.133333333
8686,5495,August,5.496666666
8687,5501,August,5.376666666
8688,5541,August,5.376666666
8689,5543,August,5.183333333
8690,5576,August,5.143333333
8691,5579,August,5.83
8692,5585,August,5.83
8693,5591,August,5.463333333
8694,5604,August,5.44
8695,5607,August,5.376666666
8696,5615,August,5.376666666
8697,5628,August,5.376666666
8698,5631,August,5.376666666
8699,5642,August,5.143333333
8700,5647,August,5.376666666
8701,5649,August,5.83
8702,5652,August,5.143333333
8703,5656,August,5.376666666
8704,5658,August,5.376666666
8705,5659,August,5.133333333
8706,5660,August,5.83
8707,5664,August,5.376666666
8708,5665,August,5.133333333
8709,5667,August,5.376666666
8710,5670,August,5.376666666
8711,5674,August,5.376666666
8712,5679,August,5.143333333
8713,5686,August,5.376666666
8714,5690,August,5.376666666
8715,5697,August,5.376666666
8716,5736,August,5.44
8717,5756,August,5.143333333
8718,5761,August,5.376666666
8719,5789,August,5.143333333
8720,5790,August,5.183333333
8721,5792,August,5.143333333
8722,5809,August,5.376666666
8723,5819,August,5.183333333
8724,5837,August,5.133333333
8725,5842,August,4.58
8726,5847,August,4.58
8727,5854,August,5.183333333
8728,5856,August,5.143333333
8729,5858,August,5.83
8730,5861,August,5.143333333
8731,5873,August,4.58
8732,5885,August,5.83
8733,5887,August,5.376666666
8734,5890,August,5.376666666
8735,5893,August,5.436666666
8736,5895,August,5.44
8737,8001,August,5.59
8738,8078,August,5.59
8739,8137,August,5.59
8740,8141,August,5.59
8741,8296,August,5.59
8742,8372,August,5.373333333
8743,8421,August,5.373333333
8744,8433,August,5.59
8745,8436,August,5.59
8746,8520,August,5.59
8747,8549,August,5.373333333
8748,8558,August,5.59
8749,8560,August,5.59
8750,8573,August,5.936666666
8751,8606,August,5.373333333
8752,8634,August,5.59
8753,8638,August,5.59
8754,8675,August,5.59
8755,8685,August,5.59
8756,8758,August,5.59
8757,8770,August,5.59
8758,8832,August,5.59
8759,8849,August,5.59
8760,11001,August,4.89
8761,13001,August,5.373333333
8762,13006,August,5.496666666
8763,13030,August,5.496666666
8764,13042,August,5.526666666
8765,13052,August,5.373333333
8766,13062,August,5.373333333
8767,13074,August,5.496666666
8768,13140,August,5.59
8769,13160,August,5.436666666
8770,13188,August,5.73
8771,13212,August,5.73
8772,13222,August,5.373333333
8773,13244,August,5.316666666
8774,13248,August,5.59
8775,13268,August,5.526666666
8776,13300,August,5.496666666
8777,13430,August,5.73
8778,13433,August,5.373333333
8779,13440,August,5.73
8780,13442,August,5.316666666
8781,13458,August,5.496666666
8782,13468,August,5.73
8783,13473,August,5.526666666
8784,13490,August,5.496666666
8785,13549,August,5.496666666
8786,13580,August,5.526666666
8787,13600,August,5.526666666
8788,13620,August,5.373333333
8789,13647,August,5.373333333
8790,13650,August,5.73
8791,13654,August,5.316666666
8792,13655,August,5.496666666
8793,13657,August,5.316666666
8794,13667,August,5.496666666
8795,13670,August,5.436666666
8796,13673,August,5.373333333
8797,13683,August,5.373333333
8798,13688,August,5.44
8799,13744,August,5.436666666
8800,13760,August,5.373333333
8801,13780,August,5.73
8802,13810,August,5.496666666
8803,13836,August,5.373333333
8804,13838,August,5.373333333
8805,13873,August,5.373333333
8806,13894,August,5.73
8807,15001,August,4.59
8808,15022,August,4.463333333
8809,15047,August,4.553333333
8810,15051,August,4.59
8811,15087,August,4.553333333
8812,15090,August,4.59
8813,15092,August,4.553333333
8814,15097,August,4.506666666
8815,15104,August,4.59
8816,15106,August,4.59
8817,15109,August,4.59
8818,15114,August,4.553333333
8819,15131,August,4.59
8820,15135,August,4.59
8821,15162,August,4.553333333
8822,15172,August,4.59
8823,15176,August,4.59
8824,15180,August,4.506666666
8825,15183,August,4.506666666
8826,15185,August,5.443333333
8827,15187,August,4.59
8828,15189,August,4.59
8829,15204,August,4.59
8830,15212,August,5.463333333
8831,15215,August,4.553333333
8832,15218,August,4.506666666
8833,15223,August,4.506666666
8834,15224,August,4.59
8835,15226,August,4.553333333
8836,15232,August,4.59
8837,15236,August,4.463333333
8838,15238,August,4.59
8839,15244,August,4.506666666
8840,15248,August,4.506666666
8841,15272,August,4.553333333
8842,15276,August,4.553333333
8843,15293,August,4.59
8844,15296,August,4.553333333
8845,15299,August,4.59
8846,15317,August,4.506666666
8847,15322,August,4.59
8848,15325,August,4.463333333
8849,15332,August,4.506666666
8850,15362,August,4.553333333
8851,15367,August,4.59
8852,15368,August,4.506666666
8853,15377,August,4.553333333
8854,15380,August,4.59
8855,15401,August,5.463333333
8856,15403,August,4.506666666
8857,15407,August,4.59
8858,15425,August,4.463333333
8859,15442,August,5.463333333
8860,15455,August,4.59
8861,15464,August,4.553333333
8862,15466,August,4.553333333
8863,15469,August,4.59
8864,15476,August,4.59
8865,15480,August,5.463333333
8866,15491,August,4.553333333
8867,15494,August,4.59
8868,15500,August,4.59
8869,15507,August,5.463333333
8870,15511,August,4.59
8871,15514,August,4.59
8872,15516,August,4.59
8873,15518,August,4.553333333
8874,15522,August,4.506666666
8875,15531,August,4.59
8876,15533,August,4.553333333
8877,15537,August,4.553333333
8878,15542,August,4.59
8879,15550,August,4.553333333
8880,15572,August,5.463333333
8881,15580,August,5.463333333
