Departamento_ID;Mes;Facturación total ($);Facturación por consumo ($);Consumo total (kWh);Numero de subsidios;Subsidios ($);Contribuciones ($);Promedio de ($/susc);Promedio de ($/susc);Promedio de Consumo (kWh/susc);Valor Facturado por ($/kWh);Valor FOES ($/kwh);Total
50;1/08/2098;32,975,363,839  ;38,457,116,612 ;44,028,317;331,247;12,449,544,971 ; 282,338,559;99,549;116,098;132.9;873.5;51,752,457.00;84,260,692,657  
50;1/09/2098;25,585,423,534  ;29,238,235,683 ;43,712,245;314,782;9,175,719,548 ; 230,141,404;81,28;92,884;138.9;668.9;98,364,602.00;64,372,086,771  
50;1/10/2098;23,019,517,293  ;25,822,815,978 ;38,776,381;316,288;8,488,114,454 ; 188,287,970;72,78;81,643;122.6;665.9;84,994,943.00;57,642,978,520  
50;1/11/2098;24,204,762,424  ;27,932,736,815 ;41,015,643;316,358;9,116,767,930 ; 201,466,801;76,511;88,295;129.6;681.0;66,271,032.00;61,563,502,620  
50;1/12/2098;23,631,730,880  ;27,114,242,216 ;39,409,723;316,866;8,935,613,133 ; 199,196,477;74,58;85,57;124.4;688.0;89,160,807.00;60,009,831,065  
50;1/01/2099;23,651,766,731  ;27,570,350,194 ;39,698,783;317,052;9,121,458,170 ; 199,735,148;74,599;86,958;125.2;694.5;85,475,343.00;60,668,963,799  
50;1/02/2099;22,369,126,682  ;25,923,719,250 ;36,947,379;317,467;8,725,075,836 ; 189,109,434;70,461;81,658;116.4;701.6;94,117,329.00;57,338,566,315  
50;1/03/2099;22,629,444,767  ;26,245,199,973 ;37,028,090;318,214;8,856,277,173 ; 190,358,180;71,114;82,477;116.4;708.8;96,096,264.00;58,054,877,078  
50;1/04/2099;23,069,184,643  ;27,194,659,369 ;37,995,563;319,225;9,095,147,709 ; 204,165,802;72,266;85,19;119.0;715.7;67,537,654.00;59,669,168,257  
50;1/05/2099;23,173,291,098  ;27,285,075,541 ;37,379,118;321,298;9,171,708,416 ; 197,318,846;72,124;84,921;116.3;730.0;75,930,779.00;59,941,182,989  
50;1/06/2099;25,151,964,083  ;29,351,361,949 ;39,429,153;322,271;9,772,684,488 ; 218,506,933;78,046;91,077;122.3;744.4;73,117,050.00;64,607,555,917  
50;1/07/2099;24,416,626,317  ;28,236,678,322 ;38,466,215;323,618;9,453,658,771 ; 193,410,275;75,449;87,253;118.9;734.1;73,127,076.00;62,412,454,150  
50;1/08/2099;23,674,439,590  ;27,725,388,847 ;39,331,349;323,406;9,243,331,739 ; 206,046,700;73,203;85,729;121.6;704.9;77,182,152.00;60,966,203,543  
50;1/09/2099;22,533,614,466  ;24,150,511,535 ;40,378,216;302,992;7,500,527,441 ; 189,918,663;74,37;79,707;133.3;598.1;0.00;54,415,408,122  
50;1/10/2099;21,087,874,199  ;22,503,691,542 ;37,347,944;303,606;7,207,792,532 ; 167,124,134;69,458;74,121;123.0;602.5;0.00;51,004,278,263  
50;1/11/2099;22,841,920,229  ;25,795,020,697 ;42,263,540;304,712;7,984,090,796 ; 195,679,892;74,962;84,654;138.7;610.3;0.00;56,859,440,232  
50;1/12/2099;20,900,018,243  ;23,327,589,909 ;37,708,156;302,343;7,532,854,464 ; 169,291,671;69,127;77,156;124.7;618.6;0.00;51,967,911,813  
50;1/01/2100;21,505,219,986  ;24,681,467,230 ;39,496,321;303,611;7,893,175,724 ; 178,502,489;70,831;81,293;130.1;624.9;0.00;54,298,318,242  
50;1/02/2100;20,631,629,459  ;23,167,111,651 ;36,831,956;305,129;7,603,938,580 ; 164,329,217;67,616;75,926;120.7;629.0;0.00;51,604,290,284  
50;1/03/2100;20,646,263,210  ;23,359,349,324 ;36,803,593;306,895;7,676,808,318 ; 166,232,033;67,275;76,115;119.9;634.7;0.00;51,885,907,518  
50;1/04/2100;20,333,025,835  ;23,172,167,307 ;36,129,391;308,665;7,720,282,448 ; 161,844,675;65,874;75,072;117.1;641.4;0.00;51,423,900,027  
50;1/05/2100;20,859,626,537  ;23,930,850,369 ;36,926,406;308,975;7,927,484,114 ; 172,301,275;67,512;77,452;119.5;648.1;0.00;52,927,643,409  
50;1/06/2100;22,084,092,284  ;25,599,156,072 ;39,409,252;311,457;8,363,332,956 ; 186,991,885;70,906;82,192;126.5;649.6;92,631,884.00;56,366,079,664  
50;1/07/2100;22,101,939,968  ;25,331,621,358 ;38,614,662;313,243;8,330,060,371 ; 184,224,355;70,558;80,869;123.3;656.0;71,548,851.00;56,058,475,016  
50;1/08/2100;23,572,767,357  ;27,269,654,639 ;41,165,543;314,374;8,830,396,909 ; 196,786,060;74,983;86,743;130.9;662.4;76,905,139.00;59,988,152,541  
52;1/09/2100;83,768,100,301  ;31,473,775,302 ;34,224,145;427,673;12,672,127,185 ; 93,013,072;195,87;73,593;80.0;919.6;669,432,404.00;128,711,370,545  
52;1/10/2100;21,653,128,018  ;32,804,447,222 ;34,933,066;426,939;13,154,654,295 ; 101,310,112;50,717;76,836;81.8;939.1;112,862,005.00;67,861,890,232  
52;1/11/2100;20,395,832,624  ;31,197,612,349 ;31,948,016;427,865;12,867,022,609 ; 86,269,096;47,669;72,915;74.7;976.5;0.00;64,579,234,195  
52;1/12/2100;21,491,932,442  ;32,898,130,388 ;32,887,975;431,315;13,536,673,057 ; 87,582,637;49,829;76,274;76.3;1,000.3;534,914,992.00;68,582,679,986  
52;1/01/2101;22,567,724,646  ;33,388,982,734 ;33,622,288;429,143;13,389,759,552 ; 93,411,991;52,588;77,804;78.3;993.1;0.00;69,474,061,818  
52;1/02/2101;22,191,605,506  ;33,308,173,756 ;34,072,879;433,342;13,100,996,448 ; 90,513,252;51,21;76,863;78.6;977.6;504,574,050.00;69,230,498,364  
52;1/03/2101;21,525,573,512  ;31,638,801,331 ;32,801,713;432,91;12,361,951,278 ; 88,312,273;49,723;73,084;75.8;964.5;533,252,731.00;66,181,249,596  
52;1/04/2101;22,433,109,898  ;31,165,453,733 ;34,051,906;433,902;11,503,072,817 ; 84,290,388;51,701;71,826;78.5;915.2;0.00;65,220,537,166  
52;1/05/2101;21,715,853,839  ;30,388,852,963 ;32,996,757;432,92;11,324,948,120 ; 81,415,138;50,161;70,195;76.2;921.0;0.00;63,544,621,092  
52;1/06/2101;23,922,851,268  ;29,626,039,103 ;32,660,666;439,755;10,937,096,246 ; 81,832,910;54,4;67,369;74.3;907.1;2,180,134,223.00;66,781,176,923  
52;1/07/2101;21,552,735,573  ;28,994,432,953 ;34,107,667;434,719;10,661,459,499 ; 79,572,584;49,579;66,697;78.5;850.1;0.00;61,322,860,200  
52;1/08/2101;20,171,823,548  ;28,122,405,687 ;32,258,173;436,179;10,228,430,586 ; 75,295,628;46,247;64,474;74.0;871.8;0.00;58,630,761,469  
52;1/09/2101;19,707,869,240  ;27,808,834,103 ;35,452,703;416,992;10,749,147,692 ; 101,603,460;47,262;66,689;85.0;784.4;0.00;58,403,439,012  
52;1/10/2101;20,247,411,306  ;28,639,479,219 ;36,149,365;417,56;10,835,742,247 ; 104,026,796;48,49;68,588;86.6;792.3;0.00;59,863,344,450  
52;1/11/2101;18,389,506,133  ;26,107,513,502 ;32,530,889;418,31;10,202,711,105 ; 95,243,012;43,961;62,412;77.8;802.5;0.00;54,828,030,206  
52;1/12/2101;19,397,828,237  ;28,321,408,239 ;34,938,798;420,408;11,058,998,289 ; 105,908,633;46,14;67,366;83.1;810.6;561,400,802.00;59,481,017,808  
52;1/01/2102;19,623,976,929  ;28,211,148,581 ;34,164,929;421,141;10,881,640,533 ; 99,528,209;46,597;66,987;81.1;825.7;562,575,819.00;59,413,570,633  
52;1/02/2102;20,026,063,811  ;29,304,357,560 ;35,364,091;421,145;11,519,355,336 ; 110,028,140;47,551;69,583;84.0;828.6;546,165,836.00;61,541,873,967  
52;1/03/2102;21,191,195,359  ;29,477,090,954 ;34,773,238;421,033;11,354,228,967 ; 97,779,199;50,331;70,011;82.6;847.7;565,299,027.00;62,720,909,051  
52;1/04/2102;20,345,362,695  ;29,783,863,692 ;35,005,437;422,303;11,507,999,548 ; 100,255,191;48,177;70,527;82.9;850.8;554,739,465.00;62,327,767,970  
52;1/05/2102;20,484,082,223  ;30,252,179,785 ;35,142,182;423,885;11,768,426,187 ; 86,117,804;48,325;71,369;82.9;860.9;634,509,836.00;63,261,002,540  
52;1/06/2102;20,147,213,153  ;29,738,767,405 ;34,404,235;426,803;11,680,892,940 ; 86,147,989;47,205;69,678;80.6;864.4;658,324,395.00;62,346,294,749  
52;1/07/2102;21,483,713,260  ;31,401,238,114 ;35,973,584;427,485;12,046,884,693 ; 91,059,304;50,256;73,456;84.2;872.9;647,672,741.00;65,707,093,851  
52;1/08/2102;21,167,290,237  ;30,963,021,751 ;35,030,377;428,824;12,292,818,667 ; 91,699,198;49,361;72,204;81.7;883.9;252,780,102.00;64,803,191,688  
52;1/09/2102;14,950,187,657  ;22,042,845,846 ;32,944,080;398,959;9,165,440,936 ; 58,749,388;37,473;55,251;82.6;669.1;1,211,875,671.00;47,462,536,014  
52;1/10/2102;15,318,822,114  ;22,766,880,102 ;32,939,039;398,799;9,103,925,411 ; -16,522,964;38,412;57,089;82.6;691.2;0.00;47,206,538,777  
52;1/11/2102;14,154,917,466  ;20,109,799,234 ;29,679,164;401,305;8,580,573,499 ; 55,217,819;35,272;50,111;74.0;677.6;874,517,344.00;43,805,191,967  
52;1/12/2102;15,506,234,168  ;23,424,506,102 ;33,002,562;401,007;9,443,729,715 ; 59,091,761;38,668;58,414;82.3;709.8;0.00;48,467,063,191  
52;1/01/2103;17,044,390,385  ;23,781,910,330 ;33,471,621;404,326;9,234,911,839 ; 57,600,117;42,155;58,819;82.8;710.5;436,758,157.00;50,589,548,543  
52;1/02/2103;15,895,275,433  ;23,335,739,194 ;32,559,997;405,67;9,582,369,373 ; 63,516,681;39,183;57,524;80.3;716.7;501,675,894.00;49,411,639,747  
52;1/03/2103;18,552,296,901  ;25,001,149,913 ;34,911,528;406,263;9,579,081,373 ; 78,098,227;45,666;61,539;85.9;716.1;462,176,268.00;53,708,228,481  
52;1/04/2103;19,238,417,552  ;25,747,467,368 ;35,666,622;409,902;9,981,435,239 ; 80,152,803;46,934;62,814;87.0;721.9;521,308,750.00;55,604,968,794  
52;1/05/2103;18,944,335,791  ;27,231,889,550 ;35,699,778;411,576;10,412,089,423 ; 67,374,243;46,029;66,165;86.7;762.8;411,324,413.00;57,103,237,818  
52;1/06/2103;18,456,629,976  ;26,565,264,427 ;34,200,437;413,742;10,315,381,253 ; 65,660,823;44,609;64,207;82.7;776.8;864,740,457.00;56,302,400,792  
52;1/07/2103;18,639,574,749  ;27,001,734,146 ;34,878,440;413,96;10,427,343,597 ; 77,585,617;45,027;65,228;84.3;774.2;0.00;56,181,641,624  
52;1/08/2103;19,188,081,599  ;26,942,778,397 ;35,154,550;415,79;10,289,310,963 ; 84,391,896;46,148;64,799;84.5;766.4;591,059,512.00;57,131,304,506  
52;1/09/2103;16,899,880,122  ;21,878,489,213 ;36,440,453;412,335;6,961,268,106 ; 50,814,955;40,986;53,06;88.4;600.4;345,375,299.00;46,172,775,219  
52;1/10/2103;13,482,298,733  ;19,903,426,328 ;33,683,368;395,917;7,752,994,171 ; 48,811,010;34,053;50,272;85.1;590.9;0.00;41,221,694,529  
52;1/11/2103;13,768,001,875  ;18,348,541,420 ;30,818,219;393,957;7,463,418,645 ; 48,010,460;34,948;46,575;78.2;595.4;0.00;39,659,266,774  
52;1/12/2103;23,576,426,300  ;26,078,550,977 ;43,760,433;413,984;7,382,357,850 ; 128,831,145;56,95;62,994;105.7;595.9;706,864,981.00;57,917,326,317  
52;1/01/2104;14,118,055,932  ;19,926,754,002 ;32,399,273;389,183;8,117,590,758 ; 64,587,805;36,276;51,202;83.2;615.0;868,371,294.00;43,128,236,424  
52;1/02/2104;15,077,454,814  ;20,399,899,914 ;33,967,909;391,045;8,593,443,031 ; 68,164,830;38,557;52,168;86.9;600.6;497,241,787.00;44,670,654,743  
52;1/03/2104;204,411,580  ;191,522,563 ;490,836;9;-10,169,982 ;829,413;22,712,398 ;21,280,285 ;54,537.3;390.2;0.00;431,132,030  
52;1/04/2104;15,023,407,617  ;21,424,817,963 ;32,819,160;394;8,551,255,341 ; 52,609,451;38,13;54,378;83.3;652.8;940,986,082.00;46,026,382,859  
52;1/05/2104;14,898,252,682  ;21,120,697,835 ;32,363,033;397,511;8,620,725,115 ; 53,775,606;37,479;53,132;81.4;652.6;322,287,909.00;45,048,591,037  
52;1/06/2104;14,323,060,711  ;21,363,255,891 ;32,267,177;397,996;8,625,709,571 ; 53,653,012;35,988;53,677;81.1;662.1;1,267,284,878.00;45,665,719,645  
52;1/07/2104;14,787,067,552  ;21,606,306,709 ;32,184,415;398,092;8,725,688,359 ; 54,207,088;37,145;54,275;80.8;671.3;0.00;45,205,944,388  
52;1/08/2104;14,802,644,395  ;21,767,155,909 ;32,026,255;398,085;8,787,849,213 ; 59,164,277;37,185;54,68;80.5;679.7;627,818,018.00;46,077,148,777  
54;1/09/2104;69,997,754,951  ;68,503,354,922 ;72,438,556;454,538;20,640,516,017 ; 401,331,785;153,998;150,71;159.4;945.7;210,871,026.00;159,827,027,608  
54;1/10/2104;71,103,599,843  ;68,259,706,085 ;73,531,294;459,074;19,947,228,724 ; 410,935,298;154,885;148,69;160.2;928.3;96,454,171.00;159,892,219,153  
54;1/11/2104;69,823,339,935  ;66,230,037,492 ;72,333,087;452,846;19,210,731,794 ; 401,045,818;154,188;146,253;159.7;915.6;82,062,851.00;155,820,305,340  
54;1/12/2104;75,357,466,843  ;73,448,349,067 ;78,130,224;453,571;20,822,001,366 ; 450,446,072;166,143;161,934;172.3;940.1;60,731,949.00;170,217,908,281  
54;1/01/2105;73,772,893,079  ;71,277,770,609 ;74,058,674;452,699;20,852,329,236 ; 410,355,014;162,962;157,451;163.6;962.4;67,623,913.00;166,455,804,764  
54;1/02/2105;76,999,974,967  ;74,144,598,612 ;75,617,753;458,742;21,960,101,788 ; 452,120,191;167,85;161,626;164.8;980.5;15,435,685.00;173,648,638,361  
54;1/03/2105;72,887,820,236  ;70,222,273,234 ;72,466,399;456,776;20,774,009,075 ; 431,099,038;159,57;153,735;158.6;969.0;207,614,521.00;164,596,053,712  
54;1/04/2105;76,224,465,030  ;75,885,639,891 ;76,394,947;460,828;22,374,219,337 ; 472,076,747;165,408;164,672;165.8;993.3;93,147,008.00;175,126,735,028  
54;1/05/2105;76,935,716,031  ;73,856,908,665 ;77,682,585;457,973;20,463,238,217 ; 482,488,330;167,992;161,269;169.6;950.8;20,718,861.00;171,837,541,044  
54;1/06/2105;76,262,022,577  ;71,736,670,767 ;77,935,854;462,339;19,742,161,572 ; 437,142,507;164,948;155,16;168.6;920.5;7,207,970.00;168,263,924,785  
54;1/07/2105;80,771,111,244  ;70,839,081,004 ;76,895,746;458,334;20,133,525,938 ; 436,436,704;176,228;154,558;167.8;921.2;365,217,209.00;172,623,058,054  
54;1/08/2105;74,428,133,714  ;69,270,456,960 ;72,499,771;463,692;20,405,827,099 ; 414,037,850;160,512;149,389;156.4;955.5;164,151,120.00;164,755,881,220  
54;1/09/2105;52,526,032,500  ;51,489,316,230 ;66,976,846;445,088;15,992,170,043 ; 261,624,494;118,013;115,683;150.5;768.8;58,955,365.00;120,395,755,182  
54;1/10/2105;51,911,008,490  ;51,342,079,981 ;66,009,573;447,814;15,992,353,597 ; 261,344,409;115,921;114,65;147.4;777.8;26,885,322.00;119,600,360,684  
54;1/11/2105;51,766,054,472  ;51,369,512,737 ;64,957,132;449,272;16,083,478,144 ; 263,059,670;115,222;114,339;144.6;790.8;27,401,716.00;119,575,143,641  
54;1/12/2105;55,107,343,549  ;54,409,595,871 ;68,020,644;450,279;16,610,070,739 ; 278,370,338;122,385;120,835;151.1;799.9;191,571,958.00;126,665,667,550  
54;1/01/2106;59,450,621,552  ;60,668,523,820 ;74,675,463;449,223;17,622,229,334 ; 347,254,448;132,341;135,052;166.2;812.4;276,359,440.00;138,440,381,653  
54;1/02/2106;62,436,657,161  ;62,207,436,089 ;76,016,479;450,998;17,920,112,244 ; 361,901,270;138,441;137,933;168.6;818.3;109,998,475.00;143,112,850,078  
54;1/03/2106;61,751,092,486  ;60,319,412,791 ;73,374,033;452,555;17,825,297,241 ; 342,204,379;136,45;133,286;162.1;822.1;295,636,136.00;140,607,740,343  
54;1/04/2106;62,752,064,965  ;63,223,774,504 ;76,638,425;451,574;18,232,859,213 ; 377,543,976;138,963;140,008;169.7;825.0;162,035,903.00;144,825,648,526  
54;1/05/2106;67,758,056,591  ;67,707,967,350 ;81,706,081;453,091;18,782,501,946 ; 425,809,497;149,546;149,436;180.3;828.7;119,585,189.00;154,876,379,737  
54;1/06/2106;68,761,888,917  ;67,649,880,154 ;80,987,625;457,205;19,153,246,756 ; 426,132,957;150,396;147,964;177.1;835.3;208,645,289.00;156,281,538,277  
54;1/07/2106;70,245,564,552  ;69,751,518,053 ;76,622,101;456,603;20,231,181,993 ; 415,791,176;153,844;152,762;167.8;910.3;87,548,668.00;160,808,990,831  
54;1/08/2106;70,946,209,454  ;69,297,422,594 ;74,877,720;459,031;20,602,595,460 ; 397,635,877;154,556;150,965;163.1;925.5;143,684,596.00;161,463,191,343  
54;1/09/2106;43,934,422,857  ;43,296,163,719 ;68,383,983;433,184;13,175,068,303 ; 218,428,963;101,422;99,949;157.9;633.1;295,241,082.00;100,988,344,254  
54;1/10/2106;43,026,289,736  ;41,145,028,329 ;64,677,967;435,51;12,865,140,934 ; 208,115,591;98,795;94,476;148.5;636.2;69,739,186.00;97,379,621,309  
54;1/11/2106;41,018,167,344  ;41,046,399,537 ;64,207,229;435,619;12,839,002,674 ; 196,384,216;94,161;94,225;147.4;639.3;150,711,581.00;95,315,497,374  
54;1/12/2106;45,350,741,331  ;45,776,796,582 ;71,043,179;440,277;13,716,706,266 ; 242,558,691;103,005;103,973;161.4;644.4;175,509,702.00;105,334,003,812  
54;1/01/2107;45,320,614,107  ;46,064,622,099 ;70,726,867;437,196;13,735,754,981 ; 253,890,860;103,662;105,364;161.8;651.3;146,982,107.00;105,593,238,057  
54;1/02/2107;48,297,675,538  ;49,120,422,107 ;72,130,045;440,282;14,558,403,671 ; 268,135,793;109,697;111,566;163.8;681.0;161,882,948.00;112,479,312,493  
54;1/03/2107;48,431,843,156  ;48,991,446,747 ;69,304,210;441,142;14,836,899,113 ; 262,026,055;109,787;111,056;157.1;706.9;109,362,074.00;112,701,544,205  
54;1/04/2107;52,573,436,383  ;54,007,816,072 ;74,127,356;442,974;15,752,169,946 ; 299,763,784;118,683;121,921;167.3;728.6;180,377,322.00;122,888,375,338  
54;1/05/2107;55,793,261,353  ;57,446,268,484 ;74,678,112;442,542;16,612,160,107 ; 329,711,639;126,074;129,81;168.7;769.3;236,276,067.00;130,493,055,127  
54;1/06/2107;55,060,630,035  ;56,529,912,823 ;72,674,396;445,038;16,684,092,695 ; 299,039,601;123,721;127,023;163.3;777.9;100,520,645.00;128,747,566,919  
54;1/07/2107;53,715,503,923  ;54,892,126,821 ;71,268,367;444,242;16,608,944,196 ; 273,826,911;120,915;123,564;160.4;770.2;160,275,470.00;125,722,635,340  
54;1/08/2107;51,528,628,615  ;49,773,502,273 ;65,236,522;440,985;15,388,770,827 ; 245,160,709;116,849;112,869;147.9;763.0;157,138,145.00;117,159,108,706  
54;1/09/2107;44,441,164,076  ;38,475,439,259 ;64,943,708;415,92;11,759,428,520 ; 189,559,492;106,85;92,507;156.1;592.4;84,303,838.00;95,015,454,920  
54;1/10/2107;44,657,312,300  ;38,632,782,508 ;65,153,897;422,323;11,906,472,356 ; 201,718,119;105,742;91,477;154.3;592.9;20,356,515.00;95,484,415,985  
54;1/11/2107;42,997,700,694  ;39,176,501,186 ;65,490,108;421,212;11,938,567,667 ; 192,939,088;102,081;93,009;155.5;598.2;141,443,449.00;94,513,259,249  
54;1/12/2107;42,874,715,802  ;40,080,339,972 ;66,774,754;425,338;12,255,888,140 ; 208,204,823;100,802;94,232;157.0;600.2;228,898,136.00;95,715,442,756  
54;1/01/2108;44,576,546,842  ;42,160,950,274 ;69,899,389;424,593;12,508,741,954 ; 236,150,339;104,987;99,297;164.6;603.2;203,319,821.00;99,756,238,265  
54;1/02/2108;42,303,646,043  ;39,498,961,775 ;65,115,917;361,808;11,320,211,709 ; 238,109,381;116,923;109,171;180.0;606.6;103,116,769.00;93,529,750,284  
54;1/03/2108;46,120,684,063  ;42,521,787,717 ;70,847,626;423,05;12,618,822,437 ; 233,472,447;109,019;100,512;167.5;600.2;80,569,872.00;101,646,817,513  
54;1/04/2108;48,238,722,376  ;44,592,711,398 ;72,726,296;430,064;13,073,259,637 ; 251,420,973;112,166;103,689;169.1;613.2;146,768,063.00;106,376,255,445  
54;1/05/2108;48,379,163,626  ;45,627,961,971 ;73,960,227;428,82;13,141,160,380 ; 265,372,198;112,819;106,404;172.5;616.9;206,510,214.00;107,694,777,449  
54;1/06/2108;50,856,680,093  ;47,326,192,300 ;76,128,770;431,801;13,610,599,899 ; 264,915,035;117,778;109,602;176.3;621.7;174,089,816.00;112,309,265,893  
54;1/07/2108;47,014,192,449  ;44,226,533,172 ;70,790,249;431,037;13,106,777,277 ; 234,287,227;109,072;102,605;164.2;624.8;144,008,279.00;104,797,232,157  
54;1/08/2108;47,030,483,010  ;44,647,425,853 ;71,256,764;433,506;13,314,076,948 ; 235,181,045;108,489;102,991;164.4;626.6;288,757,415.00;105,587,826,813  
66;1/09/2108;23,105,762,734  ;22,407,857,424 ;26,547,750;178,367;3,201,564,862 ; 797,704,719;129,541;125,628;148.8;844.1;49,539,872,018  ;
66;1/10/2108;21,729,581,249  ;20,979,915,246 ;24,250,768;178,593;3,205,099,838 ; 821,306,127;121,671;117,473;135.8;865.1;46,760,571,967  ;
66;1/11/2108;20,611,614,262  ;20,322,132,218 ;23,314,469;178,596;3,451,097,438 ; 830,326,011;115,409;113,788;130.5;871.7;45,238,893,195  ;
66;1/12/2108;22,541,900,294  ;21,938,318,448 ;25,808,708;178,992;3,342,092,214 ; 838,029,514;125,938;122,566;144.2;850.0;48,686,577,669  ;
66;1/01/2109;20,214,490,029  ;19,917,775,371 ;22,098,410;178,999;3,523,194,868 ; 810,428,843;112,931;111,273;123.5;901.3;44,488,391,750  ;
66;1/02/2109;21,787,778,788  ;21,406,028,482 ;24,699,843;179,636;3,436,666,098 ; 811,778,366;121,288;119,163;137.5;866.6;47,467,372,670  ;
66;1/03/2109;19,569,307,833  ;18,624,611,656 ;23,520,921;179,995;2,671,209,627 ; 714,873,042;108,721;103,473;130.7;791.8;41,603,916,192  ;
66;1/04/2109;1,773,597,529  ;1,512,138,761 ;2,798,040;286;-249,386,158 ; 9,674,538;6,201,390 ;5,287,198 ;9,783.4;540.4;3,060,321,909  ;
66;1/05/2109;1,995,180,838  ;1,764,857,769 ;3,423,264;218;-225,612,282 ; 7,431,457;9,152,206 ;8,095,678 ;15,703.0;515.5;3,562,545,367  ;
66;1/06/2109;1,604,765,223  ;1,288,385,517 ;2,680,425;217;-211,380,874 ; 6,371,512;7,395,231 ;5,937,260 ;12,352.2;480.7;2,704,167,346  ;
66;1/07/2109;1,754,382,192  ;1,388,728,158 ;2,852,371;220;-227,596,958 ; 6,331,712;7,974,465 ;6,312,401 ;12,965.3;486.9;2,938,998,013  ;
66;1/08/2109;1,984,200,340  ;1,653,334,063 ;3,575,644;220;-205,380,031 ; 6,590,907;9,019,092 ;7,515,155 ;16,252.9;462.4;3,458,872,107  ;
66;1/09/2109;16,666,172,216  ;16,092,623,592 ;20,201,056;174,126;3,286,317,619 ; 650,050,793;95,713;92,419;116.0;796.6;36,715,728,448  ;
66;1/10/2109;16,548,732,001  ;15,845,011,932 ;19,634,507;174,432;3,284,177,071 ; 642,256,193;94,872;90,838;112.6;807.0;36,340,172,766  ;
66;1/11/2109;17,671,336,780  ;17,384,473,007 ;21,551,680;174,389;3,450,308,657 ; 692,457,016;101,333;99,688;123.6;806.6;39,220,503,481  ;
66;1/12/2109;17,823,878,263  ;17,301,866,515 ;21,170,898;174,578;3,476,182,822 ; 668,021,223;102,097;99,107;121.3;817.2;39,291,496,442  ;
66;1/01/2110;18,395,955,316  ;18,073,951,691 ;21,830,801;175,059;3,580,455,308 ; 708,073,158;105,084;103,245;124.7;827.9;40,780,650,616  ;
66;1/02/2110;21,816,635,698  ;20,850,645,355 ;26,302,069;175,486;3,234,279,743 ; 716,510,829;124,321;118,817;149.9;792.7;46,644,793,261  ;
66;1/03/2110;21,121,425,255  ;20,298,745,450 ;24,972,754;175,784;3,231,535,523 ; 734,640,393;120,156;115,476;142.1;812.8;45,411,731,746  ;
66;1/04/2110;22,196,499,021  ;21,339,003,064 ;26,697,632;176,185;3,320,350,326 ; 748,377,903;125,984;121,117;151.5;799.3;47,631,352,184  ;
66;1/05/2110;21,744,440,617  ;20,858,278,145 ;25,600,108;176,86;3,284,821,568 ; 751,832,351;122,947;117,937;144.7;814.8;46,665,391,493  ;
66;1/06/2110;21,742,517,528  ;20,746,029,364 ;25,295,218;177,448;3,256,598,194 ; 743,419,734;122,529;116,913;142.6;820.2;46,514,277,892  ;
66;1/07/2110;23,351,219,070  ;22,569,442,802 ;25,078,439;177,925;3,616,186,130 ; 812,229,376;131,242;126,848;140.9;900.0;50,374,592,874  ;
66;1/08/2110;23,354,890,123  ;21,967,449,090 ;26,312,822;177,986;3,114,822,505 ; 799,788,834;131,218;123,422;147.8;834.9;49,263,696,984  ;
66;1/09/2110;14,449,128,232  ;13,815,640,904 ;21,013,914;170,19;2,763,412,842 ; 553,377,514;84,9;81,178;123.5;657.5;31,602,910,456  ;
66;1/10/2110;14,562,710,598  ;13,936,190,588 ;19,875,529;170,397;2,866,170,792 ; 554,008,342;85,463;81,787;116.6;701.2;31,939,294,315  ;
66;1/11/2110;14,854,091,948  ;14,485,169,222 ;20,006,034;170,73;2,998,785,776 ; 568,673,888;87,003;84,843;117.2;724.0;32,927,070,286  ;
66;1/12/2110;15,339,087,611  ;14,867,168,333 ;20,343,758;170,916;3,036,266,053 ; 587,264,214;89,746;86,985;119.0;730.8;33,850,478,467  ;
66;1/01/2111;15,634,062,098  ;15,201,594,321 ;20,643,249;171,022;3,097,956,310 ; 596,941,065;91,416;88,887;120.7;736.4;34,551,549,225  ;
66;1/02/2111;15,533,710,005  ;14,976,201,958 ;20,165,339;171,505;3,061,548,675 ; 595,372,038;90,573;87,322;117.6;742.7;34,187,348,276  ;
